0,7,biomedical occupation or discipline,result of,molecular function
1,35,group,performs,occupational activity
0,35,group,performs,natural phenomenon or process
1,5,laboratory or test result,associated with,pathologic function
0,5,environmental effect of humans,associated with,pathologic function
1,7,neoplastic process,result of,pathologic function
0,7,neoplastic process,result of,group attribute
1,7,human caused phenomenon or process,result of,cell function
0,7,anatomical abnormality,result of,cell function
1,5,sign or symptom,associated with,disease or syndrome
0,5,sign or symptom,associated with,research activity
1,19,research activity,measures,quantitative concept
0,19,mammal,measures,quantitative concept
1,14,experimental model of disease,process of,animal
0,14,organic chemical,process of,animal
1,18,acquired abnormality,part of,vertebrate
0,18,acquired abnormality,part of,alga
1,11,disease or syndrome,produces,receptor
0,11,physical object,produces,receptor
1,14,molecular function,process of,natural phenomenon or process
0,14,health care activity,process of,natural phenomenon or process
1,11,mental process,produces,receptor
0,11,clinical drug,produces,receptor
1,27,organic chemical,ingredient of,clinical drug
0,27,organic chemical,ingredient of,human caused phenomenon or process
1,7,mental or behavioral dysfunction,result of,injury or poisoning
0,7,mental or behavioral dysfunction,result of,organ or tissue function
1,14,organism function,process of,fungus
0,14,physical object,process of,fungus
1,19,molecular biology research technique,measures,enzyme
0,19,enzyme,measures,enzyme
1,7,environmental effect of humans,result of,cell or molecular dysfunction
0,7,environmental effect of humans,result of,health care activity
1,7,physiologic function,result of,cell function
0,7,invertebrate,result of,cell function
1,14,cell function,process of,bird
0,14,language,process of,bird
1,3,bird,is a,physical object
0,3,quantitative concept,is a,physical object
1,4,biologically active substance,affects,genetic function
0,4,laboratory or test result,affects,genetic function
1,1,cell,location of,organism function
0,1,congenital abnormality,location of,organism function
1,7,clinical attribute,result of,neoplastic process
0,7,clinical attribute,result of,physiologic function
1,11,organism function,produces,neuroreactive substance or biogenic amine
0,11,organism function,produces,carbohydrate sequence
1,21,pharmacologic substance,causes,acquired abnormality
0,21,pharmacologic substance,causes,immunologic factor
1,18,congenital abnormality,part of,alga
0,18,congenital abnormality,part of,research device
1,2,congenital abnormality,manifestation of,organism function
0,2,congenital abnormality,manifestation of,age group
1,4,biologic function,affects,reptile
0,4,biologic function,affects,hormone
1,7,clinical attribute,result of,mental or behavioral dysfunction
0,7,clinical attribute,result of,congenital abnormality
1,8,pharmacologic substance,complicates,cell function
0,8,pharmacologic substance,complicates,congenital abnormality
1,21,inorganic chemical,causes,experimental model of disease
0,21,activity,causes,experimental model of disease
1,7,organism attribute,result of,mental process
0,7,organism attribute,result of,group
1,7,organism function,result of,natural phenomenon or process
0,7,fish,result of,natural phenomenon or process
1,4,experimental model of disease,affects,animal
0,4,experimental model of disease,affects,genetic function
1,6,vitamin,interacts with,indicator reagent or diagnostic aid
0,6,vitamin,interacts with,research device
1,7,organism function,result of,anatomical abnormality
0,7,organism function,result of,body part organ or organ component
1,22,laboratory or test result,indicates,physiologic function
0,22,laboratory or test result,indicates,social behavior
1,17,medical device,issue in,occupation or discipline
0,17,medical device,issue in,drug delivery device
1,12,pathologic function,degree of,disease or syndrome
0,12,pathologic function,degree of,fungus
1,1,body part organ or organ component,location of,bacterium
0,1,body part organ or organ component,location of,organism
1,26,fish,exhibits,behavior
0,26,fish,exhibits,carbohydrate sequence
1,5,neoplastic process,associated with,clinical attribute
0,5,organic chemical,associated with,clinical attribute
1,32,laboratory or test result,measurement of,indicator reagent or diagnostic aid
0,32,natural phenomenon or process,measurement of,indicator reagent or diagnostic aid
1,37,diagnostic procedure,analyzes,antibiotic
0,37,diagnostic procedure,analyzes,hormone
1,1,body space or junction,location of,organism function
0,1,body space or junction,location of,activity
1,4,therapeutic or preventive procedure,affects,organism function
0,4,temporal concept,affects,organism function
1,11,physiologic function,produces,hormone
0,11,alga,produces,hormone
1,4,indicator reagent or diagnostic aid,affects,organism function
0,4,indicator reagent or diagnostic aid,affects,body location or region
1,17,cell function,issue in,biomedical occupation or discipline
0,17,molecular sequence,issue in,biomedical occupation or discipline
1,21,carbohydrate,causes,anatomical abnormality
0,21,biomedical occupation or discipline,causes,anatomical abnormality
1,3,mental process,is a,natural phenomenon or process
0,3,mental process,is a,virus
1,1,health care related organization,location of,occupational activity
0,1,health care related organization,location of,language
1,11,cell or molecular dysfunction,produces,enzyme
0,11,cell or molecular dysfunction,produces,plant
1,8,cell or molecular dysfunction,complicates,disease or syndrome
0,8,cell or molecular dysfunction,complicates,substance
1,4,diagnostic procedure,affects,molecular function
0,4,diagnostic procedure,affects,immunologic factor
1,6,rickettsia or chlamydia,interacts with,reptile
0,6,geographic area,interacts with,reptile
1,4,pathologic function,affects,disease or syndrome
0,4,pathologic function,affects,organ or tissue function
1,7,mental process,result of,pathologic function
0,7,group attribute,result of,pathologic function
1,16,antibiotic,disrupts,genetic function
0,16,cell component,disrupts,genetic function
1,4,lipid,affects,neoplastic process
0,4,injury or poisoning,affects,neoplastic process
1,7,experimental model of disease,result of,injury or poisoning
0,7,experimental model of disease,result of,acquired abnormality
1,14,cell function,process of,mammal
0,14,cell function,process of,qualitative concept
1,1,tissue,location of,injury or poisoning
0,1,tissue,location of,chemical viewed structurally
1,17,molecular biology research technique,issue in,biomedical occupation or discipline
0,17,human,issue in,biomedical occupation or discipline
1,4,lipid,affects,molecular function
0,4,population group,affects,molecular function
1,1,alga,location of,receptor
0,1,daily or recreational activity,location of,receptor
1,35,family group,performs,occupational activity
0,35,drug delivery device,performs,occupational activity
1,3,professional society,is a,organization
0,3,professional society,is a,receptor
1,17,experimental model of disease,issue in,biomedical occupation or discipline
0,17,experimental model of disease,issue in,phenomenon or process
1,38,self help or relief organization,carries out,therapeutic or preventive procedure
0,38,organophosphorus compound,carries out,therapeutic or preventive procedure
1,16,hormone,disrupts,gene or genome
0,16,biologic function,disrupts,gene or genome
1,8,vitamin,complicates,organ or tissue function
0,8,spatial concept,complicates,organ or tissue function
1,6,rickettsia or chlamydia,interacts with,organism
0,6,rickettsia or chlamydia,interacts with,mental or behavioral dysfunction
1,3,behavior,is a,activity
0,3,behavior,is a,invertebrate
1,16,vitamin,disrupts,cell component
0,16,mammal,disrupts,cell component
1,17,disease or syndrome,issue in,biomedical occupation or discipline
0,17,anatomical abnormality,issue in,biomedical occupation or discipline
1,16,injury or poisoning,disrupts,embryonic structure
0,16,injury or poisoning,disrupts,daily or recreational activity
1,40,cell,contains,body substance
0,40,lipid,contains,body substance
1,17,temporal concept,issue in,biomedical occupation or discipline
0,17,professional society,issue in,biomedical occupation or discipline
1,6,biomedical or dental material,interacts with,indicator reagent or diagnostic aid
0,6,human caused phenomenon or process,interacts with,indicator reagent or diagnostic aid
1,38,self help or relief organization,carries out,research activity
0,38,educational activity,carries out,research activity
1,41,body part organ or organ component,adjacent to,tissue
0,41,body part organ or organ component,adjacent to,entity
1,19,molecular biology research technique,measures,nucleic acid nucleoside or nucleotide
0,19,organism attribute,measures,nucleic acid nucleoside or nucleotide
1,4,molecular function,affects,organ or tissue function
0,4,fungus,affects,organ or tissue function
1,4,molecular function,affects,experimental model of disease
0,4,molecular function,affects,organophosphorus compound
1,24,finding,evaluation of,neoplastic process
0,24,finding,evaluation of,nucleic acid nucleoside or nucleotide
1,6,steroid,interacts with,hazardous or poisonous substance
0,6,steroid,interacts with,regulation or law
1,14,cell or molecular dysfunction,process of,organ or tissue function
0,14,research device,process of,organ or tissue function
1,14,organ or tissue function,process of,invertebrate
0,14,organ or tissue function,process of,molecular sequence
1,17,professional society,issue in,occupation or discipline
0,17,professional society,issue in,natural phenomenon or process
1,11,tissue,produces,amino acid peptide or protein
0,11,tissue,produces,cell component
1,14,disease or syndrome,process of,fungus
0,14,immunologic factor,process of,fungus
1,4,physiologic function,affects,disease or syndrome
0,4,sign or symptom,affects,disease or syndrome
1,37,diagnostic procedure,analyzes,lipid
0,37,diagnostic procedure,analyzes,chemical viewed structurally
1,4,diagnostic procedure,affects,cell function
0,4,group,affects,cell function
1,7,injury or poisoning,result of,disease or syndrome
0,7,amino acid sequence,result of,disease or syndrome
1,8,antibiotic,complicates,disease or syndrome
0,8,group attribute,complicates,disease or syndrome
1,24,sign or symptom,evaluation of,mental process
0,24,biologically active substance,evaluation of,mental process
1,21,hazardous or poisonous substance,causes,cell or molecular dysfunction
0,21,hazardous or poisonous substance,causes,embryonic structure
1,8,hormone,complicates,disease or syndrome
0,8,hormone,complicates,manufactured object
1,3,hazardous or poisonous substance,is a,entity
0,3,daily or recreational activity,is a,entity
1,25,laboratory procedure,diagnoses,pathologic function
0,25,mammal,diagnoses,pathologic function
1,8,pharmacologic substance,complicates,physiologic function
0,8,pharmacologic substance,complicates,organism attribute
1,31,molecular biology research technique,method of,biomedical occupation or discipline
0,31,finding,method of,biomedical occupation or discipline
1,8,therapeutic or preventive procedure,complicates,molecular function
0,8,intellectual product,complicates,molecular function
1,7,cell or molecular dysfunction,result of,diagnostic procedure
0,7,experimental model of disease,result of,diagnostic procedure
1,3,laboratory procedure,is a,occupational activity
0,3,temporal concept,is a,occupational activity
1,16,pharmacologic substance,disrupts,organ or tissue function
0,16,pharmacologic substance,disrupts,physiologic function
1,3,enzyme,is a,physical object
0,3,enzyme,is a,natural phenomenon or process
1,18,body part organ or organ component,part of,human
0,18,body part organ or organ component,part of,population group
1,17,enzyme,issue in,biomedical occupation or discipline
0,17,quantitative concept,issue in,biomedical occupation or discipline
1,4,genetic function,affects,cell function
0,4,genetic function,affects,research activity
1,4,mental or behavioral dysfunction,affects,virus
0,4,mental or behavioral dysfunction,affects,diagnostic procedure
1,3,research device,is a,manufactured object
0,3,clinical attribute,is a,manufactured object
1,7,experimental model of disease,result of,anatomical abnormality
0,7,body system,result of,anatomical abnormality
1,34,body substance,consists of,organic chemical
0,34,patient or disabled group,consists of,organic chemical
1,14,organism function,process of,organ or tissue function
0,14,intellectual product,process of,organ or tissue function
1,21,fungus,causes,experimental model of disease
0,21,congenital abnormality,causes,experimental model of disease
1,21,hormone,causes,pathologic function
0,21,cell function,causes,pathologic function
1,5,neoplastic process,associated with,organism attribute
0,5,educational activity,associated with,organism attribute
1,6,enzyme,interacts with,immunologic factor
0,6,enzyme,interacts with,neuroreactive substance or biogenic amine
1,16,hormone,disrupts,organ or tissue function
0,16,vertebrate,disrupts,organ or tissue function
1,8,neuroreactive substance or biogenic amine,complicates,pathologic function
0,8,neuroreactive substance or biogenic amine,complicates,body system
1,7,genetic function,result of,injury or poisoning
0,7,genetic function,result of,anatomical structure
1,4,molecular function,affects,bird
0,4,molecular function,affects,sign or symptom
1,7,acquired abnormality,result of,organism function
0,7,rickettsia or chlamydia,result of,organism function
1,3,organ or tissue function,is a,event
0,3,embryonic structure,is a,event
1,14,biologic function,process of,neoplastic process
0,14,biologic function,process of,human caused phenomenon or process
1,6,steroid,interacts with,immunologic factor
0,6,steroid,interacts with,professional society
1,17,professional or occupational group,issue in,biomedical occupation or discipline
0,17,therapeutic or preventive procedure,issue in,biomedical occupation or discipline
1,7,acquired abnormality,result of,mental or behavioral dysfunction
0,7,acquired abnormality,result of,carbohydrate sequence
1,21,receptor,causes,congenital abnormality
0,21,lipid,causes,congenital abnormality
1,8,pharmacologic substance,complicates,mental process
0,8,fully formed anatomical structure,complicates,mental process
1,21,chemical,causes,congenital abnormality
0,21,chemical,causes,plant
1,32,quantitative concept,measurement of,spatial concept
0,32,carbohydrate sequence,measurement of,spatial concept
1,7,clinical attribute,result of,injury or poisoning
0,7,clinical attribute,result of,individual behavior
1,5,molecular biology research technique,associated with,disease or syndrome
0,5,fish,associated with,disease or syndrome
1,28,organism attribute,property of,vertebrate
0,28,organization,property of,vertebrate
1,16,receptor,disrupts,tissue
0,16,mental process,disrupts,tissue
1,6,animal,interacts with,amphibian
0,6,animal,interacts with,cell or molecular dysfunction
1,11,self help or relief organization,produces,regulation or law
0,11,conceptual entity,produces,regulation or law
1,7,physiologic function,result of,injury or poisoning
0,7,physiologic function,result of,biologic function
1,5,research activity,associated with,injury or poisoning
0,5,research activity,associated with,eicosanoid
1,8,antibiotic,complicates,biologic function
0,8,alga,complicates,biologic function
1,17,vitamin,issue in,biomedical occupation or discipline
0,17,vitamin,issue in,professional society
1,8,pharmacologic substance,complicates,organism function
0,8,body system,complicates,organism function
1,4,inorganic chemical,affects,organism function
0,4,body space or junction,affects,organism function
1,16,vitamin,disrupts,physiologic function
0,16,substance,disrupts,physiologic function
1,18,acquired abnormality,part of,invertebrate
0,18,genetic function,part of,invertebrate
1,14,neoplastic process,process of,mental process
0,14,population group,process of,mental process
1,30,diagnostic procedure,assesses effect of,chemical
0,30,diagnostic procedure,assesses effect of,manufactured object
1,3,enzyme,is a,chemical viewed functionally
0,3,enzyme,is a,group
1,4,steroid,affects,biologic function
0,4,steroid,affects,antibiotic
1,11,tissue,produces,carbohydrate
0,11,pharmacologic substance,produces,carbohydrate
1,6,enzyme,interacts with,indicator reagent or diagnostic aid
0,6,population group,interacts with,indicator reagent or diagnostic aid
1,7,natural phenomenon or process,result of,mental process
0,7,natural phenomenon or process,result of,chemical viewed functionally
1,16,immunologic factor,disrupts,gene or genome
0,16,medical device,disrupts,gene or genome
1,16,pharmacologic substance,disrupts,tissue
0,16,pharmacologic substance,disrupts,animal
1,6,reptile,interacts with,archaeon
0,6,reptile,interacts with,research device
1,17,body location or region,issue in,biomedical occupation or discipline
0,17,fish,issue in,biomedical occupation or discipline
1,9,disease or syndrome,occurs in,population group
0,9,vitamin,occurs in,population group
1,4,vitamin,affects,mental or behavioral dysfunction
0,4,functional concept,affects,mental or behavioral dysfunction
1,4,biologically active substance,affects,organism function
0,4,biologically active substance,affects,reptile
1,4,neoplastic process,affects,fish
0,4,neoplastic process,affects,clinical drug
1,24,laboratory or test result,evaluation of,organ or tissue function
0,24,laboratory or test result,evaluation of,self help or relief organization
1,14,cell function,process of,fish
0,14,health care activity,process of,fish
1,3,functional concept,is a,idea or concept
0,3,substance,is a,idea or concept
1,12,cell or molecular dysfunction,degree of,mental or behavioral dysfunction
0,12,chemical viewed functionally,degree of,mental or behavioral dysfunction
1,4,congenital abnormality,affects,cell function
0,4,finding,affects,cell function
1,18,tissue,part of,amphibian
0,18,tissue,part of,professional or occupational group
1,14,physiologic function,process of,mental or behavioral dysfunction
0,14,physiologic function,process of,biomedical occupation or discipline
1,21,rickettsia or chlamydia,causes,cell or molecular dysfunction
0,21,laboratory procedure,causes,cell or molecular dysfunction
1,9,anatomical abnormality,occurs in,patient or disabled group
0,9,anatomical abnormality,occurs in,health care related organization
1,30,laboratory procedure,assesses effect of,organic chemical
0,30,health care activity,assesses effect of,organic chemical
1,8,mental or behavioral dysfunction,complicates,experimental model of disease
0,8,molecular sequence,complicates,experimental model of disease
1,43,disease or syndrome,conceptually related to,experimental model of disease
0,43,disease or syndrome,conceptually related to,chemical
1,5,geographic area,associated with,experimental model of disease
0,5,qualitative concept,associated with,experimental model of disease
1,13,body part organ or organ component,connected to,tissue
0,13,cell or molecular dysfunction,connected to,tissue
1,16,hazardous or poisonous substance,disrupts,molecular function
0,16,biomedical or dental material,disrupts,molecular function
1,7,phenomenon or process,result of,physiologic function
0,7,language,result of,physiologic function
1,2,sign or symptom,manifestation of,disease or syndrome
0,2,educational activity,manifestation of,disease or syndrome
1,28,clinical attribute,property of,amphibian
0,28,clinical attribute,property of,conceptual entity
1,7,biologic function,result of,environmental effect of humans
0,7,biologic function,result of,self help or relief organization
1,1,acquired abnormality,location of,fungus
0,1,group,location of,fungus
1,21,organophosphorus compound,causes,experimental model of disease
0,21,organophosphorus compound,causes,activity
1,24,qualitative concept,evaluation of,research activity
0,24,qualitative concept,evaluation of,element ion or isotope
1,38,self help or relief organization,carries out,health care activity
0,38,occupation or discipline,carries out,health care activity
1,4,amino acid peptide or protein,affects,cell or molecular dysfunction
0,4,fungus,affects,cell or molecular dysfunction
1,7,genetic function,result of,pathologic function
0,7,genetic function,result of,experimental model of disease
1,3,drug delivery device,is a,medical device
0,3,drug delivery device,is a,physical object
1,17,organism function,issue in,biomedical occupation or discipline
0,17,organism function,issue in,clinical drug
1,2,acquired abnormality,manifestation of,mental or behavioral dysfunction
0,2,archaeon,manifestation of,mental or behavioral dysfunction
1,4,biomedical or dental material,affects,organism function
0,4,educational activity,affects,organism function
1,21,vitamin,causes,experimental model of disease
0,21,behavior,causes,experimental model of disease
1,3,organophosphorus compound,is a,chemical viewed structurally
0,3,organophosphorus compound,is a,hormone
1,1,plant,location of,vitamin
0,1,plant,location of,physical object
1,4,disease or syndrome,affects,rickettsia or chlamydia
0,4,sign or symptom,affects,rickettsia or chlamydia
1,32,laboratory or test result,measurement of,genetic function
0,32,fish,measurement of,genetic function
1,14,experimental model of disease,process of,physiologic function
0,14,educational activity,process of,physiologic function
1,4,individual behavior,affects,behavior
0,4,individual behavior,affects,physiologic function
1,6,element ion or isotope,interacts with,neuroreactive substance or biogenic amine
0,6,element ion or isotope,interacts with,cell function
1,20,medical device,prevents,disease or syndrome
0,20,medical device,prevents,human
1,35,family group,performs,activity
0,35,family group,performs,fish
1,6,vitamin,interacts with,hazardous or poisonous substance
0,6,vitamin,interacts with,body system
1,7,pathologic function,result of,natural phenomenon or process
0,7,rickettsia or chlamydia,result of,natural phenomenon or process
1,1,tissue,location of,pathologic function
0,1,tissue,location of,cell component
1,14,pathologic function,process of,biologic function
0,14,chemical,process of,biologic function
1,1,acquired abnormality,location of,cell or molecular dysfunction
0,1,rickettsia or chlamydia,location of,cell or molecular dysfunction
1,4,regulation or law,affects,professional or occupational group
0,4,regulation or law,affects,group attribute
1,5,cell or molecular dysfunction,associated with,pathologic function
0,5,cell or molecular dysfunction,associated with,body substance
1,7,anatomical abnormality,result of,congenital abnormality
0,7,molecular function,result of,congenital abnormality
1,3,biomedical or dental material,is a,entity
0,3,biomedical or dental material,is a,body system
1,3,disease or syndrome,is a,natural phenomenon or process
0,3,disease or syndrome,is a,governmental or regulatory activity
1,32,organism attribute,measurement of,organ or tissue function
0,32,organism attribute,measurement of,spatial concept
1,7,organism attribute,result of,biologic function
0,7,pathologic function,result of,biologic function
1,6,element ion or isotope,interacts with,immunologic factor
0,6,gene or genome,interacts with,immunologic factor
1,1,body location or region,location of,congenital abnormality
0,1,body location or region,location of,enzyme
1,4,diagnostic procedure,affects,biologic function
0,4,diagnostic procedure,affects,vertebrate
1,3,family group,is a,entity
0,3,family group,is a,organophosphorus compound
1,3,hormone,is a,entity
0,3,cell or molecular dysfunction,is a,entity
1,4,carbohydrate,affects,mental or behavioral dysfunction
0,4,mental or behavioral dysfunction,affects,mental or behavioral dysfunction
1,5,disease or syndrome,associated with,experimental model of disease
0,5,bird,associated with,experimental model of disease
1,14,genetic function,process of,disease or syndrome
0,14,genetic function,process of,regulation or law
1,16,injury or poisoning,disrupts,body part organ or organ component
0,16,bacterium,disrupts,body part organ or organ component
1,1,fungus,location of,hormone
0,1,food,location of,hormone
1,2,pathologic function,manifestation of,injury or poisoning
0,2,pathologic function,manifestation of,mental process
1,4,cell function,affects,organism attribute
0,4,mental or behavioral dysfunction,affects,organism attribute
1,4,indicator reagent or diagnostic aid,affects,mental or behavioral dysfunction
0,4,indicator reagent or diagnostic aid,affects,organism attribute
1,2,congenital abnormality,manifestation of,molecular function
0,2,congenital abnormality,manifestation of,clinical drug
1,3,body system,is a,idea or concept
0,3,body system,is a,cell component
1,11,biologic function,produces,neuroreactive substance or biogenic amine
0,11,biologic function,produces,archaeon
1,4,anatomical abnormality,affects,fungus
0,4,anatomical abnormality,affects,cell component
1,14,experimental model of disease,process of,mental or behavioral dysfunction
0,14,therapeutic or preventive procedure,process of,mental or behavioral dysfunction
1,3,carbohydrate,is a,physical object
0,3,carbohydrate,is a,cell function
1,4,pharmacologic substance,affects,physiologic function
0,4,molecular sequence,affects,physiologic function
1,3,amino acid sequence,is a,conceptual entity
0,3,neoplastic process,is a,conceptual entity
1,7,physiologic function,result of,anatomical abnormality
0,7,physiologic function,result of,substance
1,14,organ or tissue function,process of,experimental model of disease
0,14,finding,process of,experimental model of disease
1,6,steroid,interacts with,element ion or isotope
0,6,steroid,interacts with,sign or symptom
1,17,quantitative concept,issue in,occupation or discipline
0,17,cell component,issue in,occupation or discipline
1,5,laboratory procedure,associated with,injury or poisoning
0,5,bird,associated with,injury or poisoning
1,5,molecular biology research technique,associated with,mental or behavioral dysfunction
0,5,behavior,associated with,mental or behavioral dysfunction
1,4,vitamin,affects,cell or molecular dysfunction
0,4,substance,affects,cell or molecular dysfunction
1,32,laboratory or test result,measurement of,inorganic chemical
0,32,organic chemical,measurement of,inorganic chemical
1,16,pharmacologic substance,disrupts,genetic function
0,16,age group,disrupts,genetic function
1,4,physiologic function,affects,clinical attribute
0,4,finding,affects,clinical attribute
1,30,laboratory procedure,assesses effect of,organophosphorus compound
0,30,laboratory procedure,assesses effect of,geographic area
1,16,neuroreactive substance or biogenic amine,disrupts,genetic function
0,16,neuroreactive substance or biogenic amine,disrupts,vertebrate
1,4,experimental model of disease,affects,invertebrate
0,4,experimental model of disease,affects,event
1,2,acquired abnormality,manifestation of,disease or syndrome
0,2,acquired abnormality,manifestation of,drug delivery device
1,5,geographic area,associated with,neoplastic process
0,5,geographic area,associated with,body location or region
1,3,body space or junction,is a,entity
0,3,individual behavior,is a,entity
1,7,natural phenomenon or process,result of,genetic function
0,7,natural phenomenon or process,result of,eicosanoid
1,17,biologic function,issue in,occupation or discipline
0,17,biologic function,issue in,receptor
1,25,sign or symptom,diagnoses,injury or poisoning
0,25,sign or symptom,diagnoses,physical object
1,1,virus,location of,neuroreactive substance or biogenic amine
0,1,phenomenon or process,location of,neuroreactive substance or biogenic amine
1,11,biologic function,produces,hormone
0,11,biologic function,produces,laboratory procedure
1,5,research activity,associated with,cell or molecular dysfunction
0,5,cell,associated with,cell or molecular dysfunction
1,17,regulation or law,issue in,occupation or discipline
0,17,regulation or law,issue in,organophosphorus compound
1,6,biologically active substance,interacts with,chemical
0,6,biologically active substance,interacts with,chemical viewed structurally
1,7,experimental model of disease,result of,cell or molecular dysfunction
0,7,experimental model of disease,result of,animal
1,19,research activity,measures,element ion or isotope
0,19,research activity,measures,lipid
1,7,organism attribute,result of,mental or behavioral dysfunction
0,7,organism attribute,result of,virus
1,1,bacterium,location of,immunologic factor
0,1,bacterium,location of,chemical viewed structurally
1,40,body part organ or organ component,contains,body substance
0,40,body part organ or organ component,contains,behavior
1,21,organic chemical,causes,injury or poisoning
0,21,organic chemical,causes,educational activity
1,2,neoplastic process,manifestation of,injury or poisoning
0,2,neoplastic process,manifestation of,acquired abnormality
1,18,tissue,part of,alga
0,18,tissue,part of,cell function
1,30,laboratory procedure,assesses effect of,mental or behavioral dysfunction
0,30,body part organ or organ component,assesses effect of,mental or behavioral dysfunction
1,6,alga,interacts with,reptile
0,6,alga,interacts with,quantitative concept
1,22,laboratory or test result,indicates,biologic function
0,22,laboratory or test result,indicates,archaeon
1,30,laboratory procedure,assesses effect of,pathologic function
0,30,laboratory procedure,assesses effect of,behavior
1,21,chemical viewed structurally,causes,cell or molecular dysfunction
0,21,chemical viewed structurally,causes,educational activity
1,1,embryonic structure,location of,mental process
0,1,embryonic structure,location of,qualitative concept
1,4,inorganic chemical,affects,disease or syndrome
0,4,inorganic chemical,affects,mental process
1,4,organism function,affects,mental or behavioral dysfunction
0,4,functional concept,affects,mental or behavioral dysfunction
1,21,medical device,causes,neoplastic process
0,21,invertebrate,causes,neoplastic process
1,14,neoplastic process,process of,natural phenomenon or process
0,14,neoplastic process,process of,acquired abnormality
1,6,pharmacologic substance,interacts with,antibiotic
0,6,pharmacologic substance,interacts with,gene or genome
1,4,element ion or isotope,affects,genetic function
0,4,element ion or isotope,affects,organism attribute
1,19,research activity,measures,carbohydrate
0,19,research activity,measures,element ion or isotope
1,6,virus,interacts with,reptile
0,6,virus,interacts with,plant
1,1,congenital abnormality,location of,mental or behavioral dysfunction
0,1,congenital abnormality,location of,body part organ or organ component
1,4,indicator reagent or diagnostic aid,affects,biologic function
0,4,indicator reagent or diagnostic aid,affects,organism function
1,3,organic chemical,is a,chemical viewed structurally
0,3,organic chemical,is a,neoplastic process
1,2,anatomical abnormality,manifestation of,mental or behavioral dysfunction
0,2,body space or junction,manifestation of,mental or behavioral dysfunction
1,3,body part organ or organ component,is a,entity
0,3,body part organ or organ component,is a,therapeutic or preventive procedure
1,6,rickettsia or chlamydia,interacts with,animal
0,6,rickettsia or chlamydia,interacts with,fungus
1,1,plant,location of,receptor
0,1,plant,location of,antibiotic
1,3,age group,is a,entity
0,3,age group,is a,behavior
1,30,diagnostic procedure,assesses effect of,organic chemical
0,30,diagnostic procedure,assesses effect of,amphibian
1,4,natural phenomenon or process,affects,mental or behavioral dysfunction
0,4,natural phenomenon or process,affects,congenital abnormality
1,4,inorganic chemical,affects,experimental model of disease
0,4,inorganic chemical,affects,population group
1,6,carbohydrate,interacts with,biologically active substance
0,6,carbohydrate,interacts with,physical object
1,23,therapeutic or preventive procedure,treats,experimental model of disease
0,23,physiologic function,treats,experimental model of disease
1,19,molecular biology research technique,measures,chemical
0,19,occupation or discipline,measures,chemical
1,4,neoplastic process,affects,virus
0,4,mammal,affects,virus
1,14,organism function,process of,mental process
0,14,organism function,process of,mental or behavioral dysfunction
1,18,fully formed anatomical structure,part of,human
0,18,amino acid peptide or protein,part of,human
1,21,biomedical or dental material,causes,congenital abnormality
0,21,biomedical or dental material,causes,body part organ or organ component
1,4,organophosphorus compound,affects,neoplastic process
0,4,tissue,affects,neoplastic process
1,7,disease or syndrome,result of,genetic function
0,7,embryonic structure,result of,genetic function
1,18,gene or genome,part of,rickettsia or chlamydia
0,18,pharmacologic substance,part of,rickettsia or chlamydia
1,3,occupation or discipline,is a,conceptual entity
0,3,indicator reagent or diagnostic aid,is a,conceptual entity
1,7,acquired abnormality,result of,individual behavior
0,7,acquired abnormality,result of,fungus
1,1,anatomical abnormality,location of,experimental model of disease
0,1,anatomical abnormality,location of,gene or genome
1,4,steroid,affects,molecular function
0,4,finding,affects,molecular function
1,8,vitamin,complicates,acquired abnormality
0,8,vitamin,complicates,organization
1,19,molecular biology research technique,measures,biologic function
0,19,molecular biology research technique,measures,activity
1,4,cell function,affects,animal
0,4,cell function,affects,embryonic structure
1,14,mental or behavioral dysfunction,process of,experimental model of disease
0,14,mental or behavioral dysfunction,process of,inorganic chemical
1,1,professional society,location of,research activity
0,1,professional society,location of,group
1,17,amphibian,issue in,biomedical occupation or discipline
0,17,body space or junction,issue in,biomedical occupation or discipline
1,7,injury or poisoning,result of,mental process
0,7,injury or poisoning,result of,indicator reagent or diagnostic aid
1,14,genetic function,process of,mental process
0,14,organ or tissue function,process of,mental process
1,23,medical device,treats,disease or syndrome
0,23,medical device,treats,social behavior
1,7,phenomenon or process,result of,molecular function
0,7,steroid,result of,molecular function
1,2,anatomical abnormality,manifestation of,genetic function
0,2,anatomical abnormality,manifestation of,therapeutic or preventive procedure
1,37,laboratory procedure,analyzes,indicator reagent or diagnostic aid
0,37,research device,analyzes,indicator reagent or diagnostic aid
1,4,genetic function,affects,fungus
0,4,genetic function,affects,group attribute
1,8,hazardous or poisonous substance,complicates,genetic function
0,8,population group,complicates,genetic function
1,1,gene or genome,location of,disease or syndrome
0,1,amphibian,location of,disease or syndrome
1,1,body space or junction,location of,diagnostic procedure
0,1,body space or junction,location of,clinical drug
1,31,molecular biology research technique,method of,occupation or discipline
0,31,molecular biology research technique,method of,group
1,3,health care activity,is a,activity
0,3,health care activity,is a,nucleic acid nucleoside or nucleotide
1,3,qualitative concept,is a,conceptual entity
0,3,qualitative concept,is a,research activity
1,14,physiologic function,process of,cell function
0,14,receptor,process of,cell function
1,14,genetic function,process of,animal
0,14,genetic function,process of,health care related organization
1,15,organism function,co-occurs with,genetic function
0,15,organism function,co-occurs with,body substance
1,4,cell component,affects,cell function
0,4,cell component,affects,biologically active substance
